ax;ay;az;d_row;d_pitch;d_yaw
0.87291;0.06283;10.10282;2.01250;-178.80624;15.35625
0.92659;0.09821;10.06988;2.80000;-176.57500;15.88125
0.93208;0.06954;10.09062;2.97500;-175.48125;14.70000
0.99857;0.08906;10.09306;2.05625;-173.86250;14.30625
1.06994;0.12200;10.09245;1.75000;-171.93750;15.48750
1.05286;0.04758;10.07415;1.83750;-171.50000;15.70625
1.12423;0.12566;10.09001;2.18750;-170.88750;14.13125
1.15656;0.11834;10.09733;2.27500;-170.66875;15.75000
1.16571;0.06832;10.06744;2.88750;-170.49374;14.70000
1.22610;0.12139;10.07903;2.53750;-169.61874;14.91875
1.24013;0.09272;10.07476;1.57500;-170.14375;15.57500
1.28039;0.11346;10.04853;2.05625;-169.70625;14.30625
1.33590;0.12322;10.04731;2.36250;-169.18124;16.23125
1.31150;0.07869;10.02962;2.66875;-168.87500;14.56875
1.40544;0.12139;10.04304;2.10000;-168.39375;14.91875
1.39324;0.08784;10.05280;1.79375;-166.29375;15.83750
1.47620;0.12871;10.02779;2.27500;-165.55000;13.82500
1.52195;0.15494;10.01498;2.75625;-163.71249;15.57500
1.48779;0.06222;10.01071;2.58125;-161.21875;15.44375
1.53781;0.11895;10.01681;2.36250;-158.46249;13.95625
1.58661;0.13176;10.01681;1.96875;-156.66875;15.31250
1.57014;0.08479;10.00522;1.61875;-154.13126;15.31250
1.65066;0.11956;9.96130;2.40625;-151.02499;13.65000
1.70312;0.15799;9.99546;1.00625;-149.01250;16.36250
1.68116;0.10797;9.99180;2.23125;-147.56876;13.95625
1.77327;0.14030;9.93751;1.92500;-145.81876;14.48125
1.74765;0.13664;9.98326;1.13750;-143.80624;15.53125
1.76107;0.08296;9.96252;1.75000;-142.62500;14.21875
1.85745;0.16043;9.94910;1.88125;-140.65625;14.78750
1.86050;0.11529;9.96069;1.92500;-139.73750;15.22500
1.87514;0.09638;9.95337;1.05000;-137.89999;14.35000
1.96176;0.19642;9.94971;1.79375;-136.32500;13.95625
1.92333;0.09455;9.95276;0.65625;-135.45000;15.13750
1.93919;0.10858;9.97777;1.92500;-134.05000;13.47500
2.00873;0.15128;9.92104;1.13750;-132.64999;15.96875
2.02764;0.11346;9.90945;2.23125;-132.60625;14.00000
2.08437;0.17812;9.90396;1.44375;-131.16251;13.51875
2.05204;0.08235;9.93263;0.00000;-129.23750;16.01250
2.08071;0.11163;9.93507;0.87500;-127.61875;13.60625
2.14598;0.16653;9.89481;0.96250;-125.86875;14.48125
2.11304;0.10004;9.87529;1.48750;-124.29375;14.78750
2.21613;0.14945;9.83747;2.18750;-122.58750;13.95625
2.19783;0.15189;9.83869;2.31875;-120.09375;14.70000
2.22833;0.13054;9.84784;1.18125;-116.33125;13.86875
2.23443;0.11468;9.88993;0.78750;-113.26875;13.86875
2.28140;0.14762;9.83564;0.91875;-110.51250;14.65625
2.30641;0.13054;9.86370;1.35625;-107.75625;13.95625
2.33264;0.14152;9.85394;0.70000;-105.83125;14.26250
2.32166;0.09882;9.83747;0.91875;-103.38125;14.26250
2.37717;0.15799;9.83381;0.61250;-101.36875;13.43125
2.36619;0.10004;9.83137;0.87500;-98.08750;14.78750
2.42658;0.17263;9.80636;0.48125;-96.64375;13.08125
2.42353;0.13542;9.82954;0.35000;-94.10625;14.43750
2.44732;0.13664;9.84906;0.83125;-92.44375;13.47500
2.49917;0.14701;9.80697;0.21875;-89.25000;14.48125
2.49612;0.12932;9.78562;0.87500;-87.23750;14.35000
2.52052;0.13847;9.78806;0.30625;-85.18125;13.34375
2.52906;0.13969;9.80148;0.04375;-82.60000;13.16875
2.54858;0.12688;9.79538;-0.17500;-80.32500;13.73750
2.53638;0.13481;9.79843;-0.35000;-78.18125;14.17500
2.55041;0.11895;9.79660;-0.35000;-76.21250;13.86875
2.60714;0.17324;9.79111;0.48125;-74.15625;13.12500
2.62239;0.13664;9.77769;-0.17500;-72.66875;15.09375
2.61568;0.12932;9.75024;-0.04375;-70.39375;13.60625
2.67302;0.17629;9.74292;-0.56875;-66.41250;13.95625
2.65228;0.12383;9.77342;0.52500;-64.92500;13.12500
2.66692;0.13420;9.76915;-0.30625;-62.25625;14.52500
2.70291;0.15799;9.77037;-0.70000;-60.76875;13.03750
2.70596;0.14030;9.76427;-0.52500;-58.01250;13.69375
2.72243;0.12810;9.74841;0.21875;-55.82500;13.69375
2.73219;0.14457;9.74170;-0.83125;-52.67500;13.30000
2.74378;0.15982;9.74231;-0.52500;-51.01250;13.82500
2.73829;0.13725;9.74719;-0.70000;-48.60625;13.47500
2.77123;0.16592;9.74902;-1.13750;-45.63125;13.38750
2.79075;0.15799;9.72828;-0.35000;-43.70625;12.81875
2.78648;0.15128;9.71913;-0.91875;-39.28750;12.07500
2.80417;0.16531;9.74536;-1.48750;-37.27500;14.13125
2.77977;0.09455;9.72462;-1.31250;-34.12500;14.00000
2.83101;0.16836;9.69412;-1.13750;-31.58750;12.38125
2.83711;0.16592;9.71669;-0.91875;-29.57500;13.34375
2.80539;0.10919;9.68131;-1.00625;-27.16875;14.21875
2.84809;0.15921;9.65569;-0.87500;-24.41250;12.77500
2.84687;0.14518;9.70998;-0.96250;-21.96250;13.21250
2.86639;0.15738;9.71730;-0.56875;-19.95000;12.42500
2.85907;0.15921;9.70754;-1.57500;-16.27500;13.16875
2.88591;0.15006;9.69229;-1.48750;-13.08125;12.99375
2.86883;0.12688;9.70449;-1.26875;-10.28125;13.43125
2.89323;0.16348;9.72035;-1.44375;-7.30625;12.60000
2.91336;0.16348;9.68131;-1.44375;-5.20625;13.16875
2.86761;0.11163;9.71059;-2.05625;-2.18750;12.73125
2.93349;0.17934;9.68741;-2.31875;0.08750;11.72500
2.90665;0.15494;9.70449;-2.31875;2.62500;13.60625
2.85724;0.11590;9.71608;-2.10000;5.42500;12.73125
2.95484;0.20801;9.67948;-1.70625;7.48125;11.41875
2.89140;0.13786;9.69778;-2.23125;11.15625;14.61250
2.91336;0.14640;9.70632;-2.14375;12.86250;11.55000
2.91885;0.16775;9.69290;-2.14375;16.23125;13.16875
2.90848;0.13359;9.66972;-2.36250;19.42500;12.55625
2.90909;0.15006;9.69778;-1.35625;21.43750;11.98750
2.90726;0.13969;9.70205;-3.06250;24.36875;13.08125
2.92495;0.13908;9.70449;-2.31875;26.46875;11.94375
2.90726;0.16897;9.71974;-2.75625;29.05000;12.51250
2.90482;0.13847;9.70144;-2.36250;30.49375;12.51250
2.91214;0.15799;9.67277;-2.18750;33.33750;11.76875
2.90970;0.16958;9.66911;-2.80000;36.61875;12.81875
2.88957;0.12932;9.68558;-2.80000;39.41875;12.60000
2.93288;0.15799;9.66850;-3.19375;43.83750;12.60000
2.88042;0.16226;9.70205;-3.01875;47.16250;12.90625
2.92129;0.20130;9.69046;-2.84375;49.17500;11.11250
2.89140;0.15555;9.68070;-3.67500;51.80000;13.21250
2.84382;0.11773;9.72218;-3.98125;55.03750;12.42500
2.90116;0.19520;9.67338;-3.19375;57.09375;11.76875
2.88164;0.16958;9.68741;-3.76250;59.85000;12.90625
2.84870;0.13969;9.73499;-2.93125;61.68750;11.46250
2.87066;0.19825;9.71364;-3.67500;64.22500;11.72500
2.80844;0.10248;9.73560;-4.15625;67.50625;12.29375
2.82247;0.15616;9.72523;-3.93750;69.47500;10.80625
2.86517;0.16714;9.70754;-4.11250;73.45625;12.68750
2.80478;0.10736;9.69168;-3.93750;75.42500;11.81250
2.82613;0.17507;9.72462;-3.93750;79.10000;11.68125
2.79502;0.15433;9.72157;-3.85000;80.76250;12.42500
2.79929;0.12505;9.73072;-3.67500;82.86250;11.02500
2.78831;0.17873;9.76610;-3.98125;85.57500;12.16250
2.75903;0.14579;9.75146;-3.93750;87.67500;12.73125
2.77306;0.14518;9.71730;-3.58750;90.03750;10.58750
2.75720;0.15250;9.73011;-4.94375;92.70625;11.94375
2.70962;0.11041;9.73499;-4.37500;94.80625;11.72500
2.73097;0.15860;9.75207;-4.33125;97.95625;11.72500
2.70657;0.13725;9.76549;-4.33125;100.53750;11.72500
2.67912;0.13176;9.76610;-4.46250;103.16250;10.76250
2.67973;0.15006;9.77525;-4.81250;105.13125;11.33125
2.65228;0.12688;9.78623;-4.85625;107.88750;12.77500
2.66326;0.17995;9.77525;-3.80625;109.85625;11.24375
2.63154;0.11163;9.75512;-4.76875;112.30625;12.11875
2.60043;0.12749;9.77891;-4.94375;114.49375;10.58750
2.60653;0.14945;9.76061;-4.76875;117.07500;11.28750
2.58030;0.14640;9.78440;-4.55000;119.30625;12.33750
2.59128;0.14030;9.78562;-4.41875;121.36250;10.67500
2.58091;0.15860;9.78440;-5.07500;124.73125;12.77500
2.51137;0.09211;9.82161;-4.41875;126.35000;10.80625
2.52052;0.16653;9.82283;-5.42500;128.84375;10.58750
2.48209;0.11163;9.79538;-5.33750;131.25000;11.98750
2.45830;0.10980;9.78562;-5.20625;133.48125;10.36875
2.47660;0.18483;9.81246;-4.63750;135.71249;10.93750
2.41499;0.11773;9.83381;-4.90000;138.46875;11.50625
2.45769;0.16348;9.83320;-5.33750;140.87500;10.23750
2.38144;0.13176;9.84052;-6.16875;142.93124;11.85625
2.35399;0.11529;9.84357;-5.51250;145.16251;9.93125
2.37717;0.18361;9.84113;-5.64375;148.53125;11.63750
2.31068;0.10614;9.85577;-6.25625;150.67500;11.24375
2.30763;0.15433;9.84357;-5.81875;153.38750;10.23750
2.27225;0.12566;9.85455;-5.51250;155.31250;11.02500
2.26310;0.11712;9.91738;-5.51250;157.36874;10.10625
2.23931;0.13542;9.90640;-6.38750;159.55624;10.76250
2.20698;0.11834;9.87468;-5.99375;161.26250;10.50000
2.20454;0.13054;9.86980;-5.90625;164.10625;10.36875
2.17282;0.12444;9.87590;-6.03750;166.11874;10.45625
2.14049;0.13603;9.90701;-6.34375;167.47501;11.76875
2.11426;0.13420;9.90213;-5.38125;168.87500;10.15000
2.09779;0.16409;9.89237;-6.03750;172.28751;11.68125
2.05143;0.09577;9.93568;-5.64375;173.46875;10.28125
2.04655;0.16714;9.91189;-5.77500;174.95625;9.40625
2.00019;0.10675;9.92287;-6.60625;177.14375;11.37500
1.95871;0.11346;9.95154;-6.73750;178.67500;9.88750
1.95383;0.13298;9.94971;-6.51875;179.89999;9.80000
1.88612;0.11529;9.95154;-7.04375;181.21249;11.90000
1.89466;0.11529;9.95947;-6.08125;182.56876;9.71250
1.87575;0.14091;9.95825;-6.47500;184.36250;10.36875
1.85196;0.12139;9.94666;-6.25625;185.85001;10.93750
1.85806;0.16531;9.97472;-5.95000;187.46875;10.50000
1.77693;0.09577;10.01010;-6.78125;188.82500;9.97500
1.77449;0.14762;9.95215;-5.73125;189.91875;9.36250
1.70983;0.13237;9.99119;-6.30000;191.62500;10.93750
1.67201;0.06405;10.01254;-6.86875;194.07500;9.80000
1.65737;0.12688;10.01193;-7.13125;196.13126;9.88750
1.62016;0.12261;10.03694;-7.48125;197.35625;10.10625
1.60247;0.11773;10.01559;-6.47500;199.54375;9.93125
1.57380;0.11224;10.02779;-7.13125;201.90625;10.54375
1.52866;0.11285;10.00949;-7.30625;203.70000;10.10625
1.49450;0.09638;10.00888;-6.78125;205.75626;10.45625
1.47254;0.13847;10.03694;-7.08750;208.25000;10.01875
1.45912;0.11102;9.97960;-6.95625;209.25626;9.97500
1.40605;0.13237;10.02840;-7.52500;210.48125;10.15000
1.36274;0.09638;10.03938;-6.91250;211.96875;10.36875
1.32248;0.10675;10.08086;-7.52500;212.80000;9.80000
1.28161;0.10248;10.09184;-7.39375;213.71875;10.01875
1.25050;0.08174;10.04365;-7.78750;214.72501;10.41250
1.19682;0.08540;10.05768;-6.65000;215.60001;9.71250
1.22122;0.13786;10.03450;-6.86875;216.08125;9.31875
1.16632;0.11102;10.08391;-7.61250;217.04375;10.63125
1.13765;0.11468;10.09306;-7.35000;218.22501;10.10625
1.08031;0.10614;10.10282;-7.96250;218.22501;10.10625
1.08641;0.11529;10.11136;-7.43750;218.26875;9.62500
1.00284;0.09638;10.09001;-7.08750;219.05624;10.58750
0.98210;0.10187;10.08879;-7.13125;219.75626;9.88750
0.93757;0.09882;10.11746;-7.08750;220.85001;9.45000
0.92659;0.10431;10.08757;-7.43750;221.89999;9.45000
0.86193;0.10004;10.07720;-7.39375;223.34375;10.28125
0.81984;0.08174;10.09123;-7.61250;224.83125;10.45625
0.80032;0.10370;10.12112;-7.26250;226.18750;10.19375
0.77165;0.08418;10.09916;-7.26250;227.45625;9.36250
0.73200;0.08723;10.13454;-7.04375;229.25000;9.88750
0.69662;0.08357;10.12112;-7.35000;230.82500;10.01875
0.66490;0.08113;10.07537;-7.26250;231.91875;9.84375
0.60817;0.10675;10.13027;-7.17500;233.10001;10.19375
0.59292;0.05917;10.12478;-7.13125;233.49374;9.58125
0.55022;0.10431;10.14491;-8.18125;234.36874;10.32500
0.48251;0.03599;10.16077;-8.05000;234.45625;10.23750
0.47519;0.08601;10.14735;-7.48125;234.41251;8.79375
0.44957;0.09577;10.16870;-7.87500;234.63126;10.19375
0.38369;0.04758;10.16504;-8.13750;234.45625;10.54375
0.33916;0.06771;10.16260;-7.39375;233.01250;8.83750
0.34831;0.11468;10.13881;-8.53125;233.62500;11.02500
0.26840;0.05917;10.15772;-7.65625;231.74374;9.10000
0.24156;0.09882;10.15101;-8.05000;231.70000;9.05625
0.16348;0.04514;10.14918;-8.40000;233.10001;10.67500
0.15738;0.05917;10.13210;-7.00000;232.26875;9.80000
0.09272;0.04026;10.16260;-7.96250;233.49374;9.31875
0.06649;0.04880;10.17541;-7.61250;234.80624;9.84375
0.01952;0.03599;10.17053;-8.75000;235.50626;9.53750
0.00061;0.06344;10.18578;-8.57500;237.34375;10.01875
-0.02623;0.06344;10.15772;-8.00625;237.82500;9.18750
-0.07503;0.06588;10.13393;-7.91875;238.39375;8.48750
-0.07442;0.04209;10.16992;-8.35625;239.44376;10.67500
-0.18178;0.03965;10.14491;-8.09375;239.09375;9.71250
-0.17873;0.09028;10.14430;-7.74375;238.39375;8.57500
-0.25315;0.04087;10.14308;-8.22500;238.30624;10.36875
-0.26779;0.06527;10.16382;-7.96250;237.56250;9.75625
-0.26657;0.08601;10.13820;-7.21875;237.03751;8.83750
-0.34465;0.04575;10.16016;-8.18125;236.03125;10.67500
-0.39101;0.06161;10.13088;-7.13125;234.67500;9.66875
-0.43554;0.03721;10.15162;-7.52500;234.67500;9.14375
-0.42212;0.09699;10.13332;-7.74375;233.45000;10.80625
-0.48861;0.04941;10.12966;-7.39375;233.05624;10.85000
-0.52460;0.07076;10.09550;-7.35000;232.39999;9.31875
-0.55449;0.09272;10.14613;-6.73750;232.18124;9.71250
-0.63257;0.01281;10.13515;-7.52500;232.39999;10.36875
-0.65636;0.05673;10.15772;-8.35625;232.61874;9.93125
-0.67161;0.06100;10.11746;-7.83125;232.92500;10.32500
-0.74725;0.02501;10.13271;-7.43750;232.92500;9.66875
-0.77226;0.05124;10.10953;-8.22500;233.40625;9.84375
-0.79788;0.04331;10.12051;-7.83125;233.31876;10.06250
-0.81740;0.06893;10.13515;-7.74375;232.92500;10.50000
-0.87474;0.02074;10.11624;-7.48125;232.39999;9.71250
-0.88267;0.06954;10.12661;-7.00000;231.61250;9.49375
-0.97600;0.00854;10.11014;-7.87500;231.04375;10.41250
-1.00406;0.03111;10.09672;-7.26250;230.30000;9.71250
-0.99796;0.04941;10.09306;-6.78125;228.46249;10.28125
-1.07177;0.04453;10.11197;-7.00000;226.88750;9.66875
-1.08153;0.05429;10.14003;-7.96250;225.92500;9.88750
-1.14741;0.01769;10.14186;-7.26250;224.35001;9.97500
-1.15900;0.03538;10.09001;-7.83125;222.68750;9.53750
-1.18157;0.02745;10.06866;-7.21875;221.02499;10.41250
-1.22854;0.04270;10.07232;-7.43750;218.53125;10.54375
-1.28344;-0.01281;10.07049;-7.04375;217.91875;9.23125
-1.29015;0.04575;10.08879;-7.35000;217.39375;11.06875
-1.36091;0.01525;10.05829;-7.61250;216.69376;10.01875
-1.38287;0.01037;10.03145;-6.73750;216.30000;9.18750
-1.39202;0.05002;10.04792;-7.65625;215.60001;10.45625
-1.47010;0.00671;10.04609;-7.35000;215.60001;10.71875
-1.45790;0.05917;10.06744;-6.91250;214.98750;8.57500
-1.50182;0.04880;10.06866;-8.35625;214.76875;10.54375
-1.54452;-0.00427;10.04609;-7.52500;213.89375;9.97500
-1.57746;0.03721;10.02718;-7.35000;212.80000;9.66875
-1.59088;0.04941;10.03328;-7.39375;210.91875;10.41250
-1.66957;0.01037;10.04121;-6.95625;209.47501;9.80000
-1.67018;0.03721;10.00339;-7.17500;207.94376;10.71875
-1.73606;-0.02318;10.03694;-8.18125;207.94376;10.54375
-1.74155;0.01525;10.03145;-6.56250;204.83749;9.58125
-1.74216;0.04453;10.02291;-6.95625;202.08125;9.93125
-1.82939;-0.02074;10.00583;-7.87500;201.38126;11.11250
-1.83366;0.01708;10.00644;-6.16875;197.92500;9.01250
-1.84708;0.03599;9.97899;-7.39375;197.26875;11.24375
-1.90991;-0.01037;10.01803;-7.21875;195.51875;11.72500
-1.93187;-0.00061;9.99485;-6.12500;191.53751;9.40625
-1.93919;0.04331;9.95093;-7.04375;190.00626;10.54375
-1.98860;0.00244;10.00888;-7.17500;189.83125;9.71250
-1.99348;0.02745;9.93507;-5.20625;186.68124;10.85000
-2.07522;-0.03172;9.96618;-7.91875;187.73125;10.54375
-2.07522;0.02745;9.97045;-5.20625;184.31876;10.50000
-2.09901;-0.00122;9.89969;-7.26250;184.88750;11.63750
-2.16794;-0.02135;9.96435;-7.65625;184.01250;10.19375
-2.12463;0.03660;9.89420;-5.03125;180.38126;9.40625
-2.19844;-0.01830;9.91189;-8.13750;181.51875;11.37500
-2.25334;-0.02867;9.94422;-6.34375;179.94376;9.53750
-2.20088;0.07320;9.89725;-6.51875;177.31876;11.11250
-2.26920;-0.07381;9.90152;-8.26875;176.88126;11.02500
-2.27896;0.04758;9.85455;-4.11250;171.58749;9.93125
-2.33874;0.00549;9.88810;-7.35000;172.63750;11.06875
-2.36192;-0.02196;9.92470;-6.78125;170.40625;10.63125
-2.36375;0.00366;9.86370;-6.03750;166.77499;10.54375
-2.37900;0.00305;9.90762;-6.65000;165.68124;11.28750
-2.40584;-0.00488;9.87529;-6.03750;163.23125;11.24375
-2.43878;-0.02501;9.86492;-7.30625;161.39375;10.36875
-2.44000;0.02562;9.88383;-4.63750;157.58749;10.85000
-2.50649;-0.02135;9.86126;-6.78125;155.39999;10.89375
-2.50161;-0.01098;9.85577;-4.68125;152.38126;11.28750
-2.56688;-0.04270;9.85882;-6.56250;150.63126;10.23750
-2.55468;0.01769;9.83015;-4.33125;147.00000;10.80625
-2.61446;-0.01220;9.80758;-6.78125;146.86874;12.25000
-2.62361;-0.02318;9.86187;-5.81875;143.28125;10.06250
-2.56871;0.03904;9.79294;-4.20000;139.51875;11.59375
-2.67363;-0.03965;9.83320;-7.13125;140.61250;11.20000
-2.64557;-0.01525;9.79843;-4.28750;136.10625;10.32500
-2.65777;-0.00061;9.78379;-6.03750;135.05624;11.81250
-2.73402;-0.03843;9.82832;-6.38750;133.00000;10.45625
-2.69925;0.01098;9.78989;-4.98750;128.97501;11.59375
-2.72121;-0.04636;9.78257;-6.47500;128.62500;11.68125
-2.76940;-0.00671;9.77525;-4.41875;125.16875;10.67500
-2.78709;-0.00915;9.78745;-5.20625;123.72500;11.41875
-2.80905;-0.01708;9.77769;-4.37500;121.45000;11.15625
-2.82735;-0.03172;9.75512;-4.85625;120.35625;11.72500
-2.82552;-0.02074;9.77220;-4.68125;117.25000;11.20000
-2.81942;-0.01342;9.75695;-4.59375;115.67500;11.81250
-2.86029;-0.02318;9.76183;-5.51250;113.05000;11.15625
-2.87920;-0.03721;9.73926;-4.59375;110.68750;11.11250
-2.87920;0.01403;9.75512;-4.37500;106.88125;11.55000
-2.89994;-0.03111;9.76183;-5.68750;105.52500;11.68125
-2.91336;-0.03416;9.72218;-4.63750;102.46250;11.41875
-2.93532;-0.00427;9.72950;-4.72500;99.96875;11.63750
-2.94691;-0.00854;9.72218;-4.20000;97.30000;11.68125
-2.95484;-0.04758;9.72401;-4.76875;95.46250;11.68125
-2.95728;-0.01342;9.73926;-4.11250;92.05000;11.20000
-2.95240;0.00244;9.72096;-4.06875;89.46875;12.33750
-3.03414;-0.07198;9.74719;-5.42500;88.15625;12.81875
-2.98107;-0.02501;9.70449;-3.67500;84.48125;10.63125
-3.00059;0.00549;9.68802;-4.55000;81.63750;13.03750
-3.04146;-0.05002;9.71974;-3.67500;78.70625;11.06875
-3.02499;0.00305;9.69351;-2.66875;75.55625;11.63750
-3.04268;-0.03050;9.70510;-4.15625;74.46250;12.77500
-3.06586;-0.03172;9.70266;-4.11250;71.35625;11.90000
-3.03841;-0.00854;9.69107;-3.28125;68.60000;11.11250
-3.07318;-0.04453;9.64654;-3.58750;66.32500;13.38750
-3.08050;-0.05978;9.71974;-3.85000;64.09375;12.03125
-3.07013;0.00366;9.69595;-2.45000;60.59375;11.37500
-3.06708;-0.02867;9.71242;-4.59375;59.19375;12.33750
-3.10063;-0.04453;9.66728;-3.58750;55.86875;11.94375
-3.09758;-0.02806;9.66118;-4.33125;52.54375;11.94375
-3.06952;-0.00366;9.68558;-2.14375;48.91250;12.81875
-3.15797;-0.08662;9.70937;-4.63750;48.30000;12.33750
-3.07806;0.00793;9.67460;-0.74375;43.09375;11.41875
-3.08904;-0.01464;9.65874;-3.58750;41.73750;13.43125
-3.15492;-0.10736;9.67277;-3.71875;39.94375;12.51250
-3.09392;0.00976;9.66179;-1.48750;35.48125;11.33125
-3.11710;-0.01342;9.65996;-3.54375;34.65000;13.78125
-3.15065;-0.07076;9.72035;-3.93750;32.81250;11.98750
-3.08721;0.00488;9.64288;-0.83125;27.56250;11.90000
-3.12137;-0.03477;9.67582;-3.32500;26.38125;13.03750
-3.13174;-0.04270;9.67216;-3.06250;22.70625;11.98750
-3.11771;-0.02623;9.65752;-2.49375;20.08125;12.42500
-3.12869;-0.02379;9.68375;-2.80000;18.59375;13.21250
-3.13357;-0.04941;9.64471;-1.88125;15.57500;13.25625
-3.12259;-0.05002;9.67277;-2.80000;13.21250;12.68750
-3.11283;-0.02440;9.69290;-1.35625;10.58750;12.25000
-3.11405;-0.00061;9.69168;-2.31875;7.87500;12.73125
-3.11344;-0.02623;9.68375;-2.18750;5.73125;13.30000
-3.12320;-0.03050;9.68131;-2.18750;2.23125;12.99375
-3.10734;-0.03660;9.66240;-1.88125;-0.78750;12.73125
-3.08477;-0.01037;9.66484;-1.75000;-4.94375;13.51875
-3.10429;-0.03294;9.69961;-1.96875;-7.48125;12.33750
-3.08599;-0.01769;9.67216;-1.26875;-10.71875;13.34375
-3.11283;-0.05124;9.68375;-2.23125;-12.64375;13.73750
-3.06952;-0.01220;9.73072;-1.44375;-15.61875;12.16250
-3.05000;-0.00610;9.66606;-1.09375;-18.41875;12.90625
-3.08050;-0.05673;9.69656;-2.36250;-19.38125;13.51875
-3.05610;-0.01891;9.66789;-0.08750;-23.45000;12.90625
-3.03902;0.00122;9.71852;-1.48750;-25.02500;12.55625
-3.03597;-0.02318;9.70083;-1.48750;-27.95625;13.43125
-3.03292;-0.02867;9.72889;-1.61875;-31.41250;12.38125
-3.00791;0.00305;9.68741;-1.40000;-33.46875;13.69375
-3.02072;-0.04087;9.71791;-1.35625;-35.83125;13.78125
-2.99876;-0.00854;9.73621;-0.48125;-38.89375;12.25000
-2.97009;0.01647;9.68741;0.13125;-41.34375;14.08750
-2.99998;-0.04636;9.73743;-1.79375;-42.96250;13.56250
-2.92739;0.00671;9.70876;1.22500;-46.72500;13.30000
-2.99327;-0.03538;9.73621;-1.35625;-47.86250;14.13125
-2.93532;-0.02135;9.74353;-0.17500;-51.31875;12.64375
-2.90421;0.00488;9.72401;-0.21875;-53.55000;13.65000
-2.96582;-0.07747;9.75695;-1.35625;-54.42500;13.82500
-2.89689;0.01952;9.74475;0.91875;-59.32500;14.08750
-2.87737;-0.02806;9.76915;-1.44375;-60.33125;14.26250
-2.87127;-0.02257;9.75146;0.48125;-63.87500;13.16875
-2.84687;-0.00244;9.73743;0.52500;-66.58750;13.82500
-2.86944;-0.03965;9.78928;-1.31250;-67.85625;14.17500
-2.81027;0.00000;9.79782;0.74375;-71.66250;12.29375
-2.77245;0.02440;9.72645;0.61250;-72.62500;14.43750
-2.83955;-0.07381;9.80575;-1.35625;-73.80625;13.73750
-2.73402;0.04331;9.75817;2.23125;-78.18125;13.82500
-2.77855;-0.06222;9.77403;-2.23125;-77.74375;15.13750
-2.75171;0.00549;9.78501;1.66250;-83.95625;13.25625
-2.69437;0.04087;9.76915;-1.57500;-82.99375;15.53125
-2.76208;-0.04758;9.86065;0.43750;-87.15000;12.77500
-2.63581;0.03721;9.78806;1.61875;-90.25625;13.38750
-2.69925;-0.04148;9.82527;-1.18125;-89.73125;14.96250
-2.64130;-0.00366;9.82649;1.88125;-93.88750;12.68750
-2.58030;0.05429;9.79050;1.31250;-95.59375;14.56875
-2.65289;-0.06222;9.86126;-0.83125;-96.86250;14.96250
-2.59555;0.02623;9.84235;2.75625;-101.63125;12.55625
-2.55163;0.00610;9.79843;0.13125;-101.76250;14.83125
-2.57847;-0.05246;9.86309;-0.13125;-103.90625;14.08750
-2.46379;0.06344;9.81551;1.22500;-108.10625;15.09375
-2.50710;-0.01342;9.88871;-0.04375;-109.68125;14.48125
-2.46562;0.00122;9.87834;2.97500;-113.18125;12.68750
-2.41011;0.04636;9.86309;1.22500;-115.23750;14.65625
-2.44915;-0.03599;9.91128;0.87500;-117.03125;15.05000
-2.40950;0.00610;9.87285;1.83750;-120.40000;13.38750
-2.35521;0.01952;9.85760;1.48750;-122.01875;14.91875
-2.35765;-0.03721;9.90640;0.39375;-123.76875;14.43750
-2.32959;0.02745;9.90518;1.88125;-126.43750;14.70000
-2.31556;-0.01098;9.88932;0.61250;-127.79375;15.00625
-2.27042;-0.00793;9.95581;1.83750;-131.77499;13.86875
-2.23138;0.03172;9.88871;0.91875;-131.95000;15.18125
-2.23260;-0.03111;9.91433;1.57500;-132.78125;14.74375
-2.18746;0.00671;9.92165;2.31875;-134.79375;13.56250
-2.14842;0.02440;9.90457;1.57500;-135.75626;15.05000
-2.17404;-0.03477;9.93019;0.21875;-136.10625;14.65625
-2.06241;0.05978;9.92165;2.93125;-139.60625;14.48125
